Paper ID,Title,Authors,Year,Publication Date,Venue,Citation Count,Source Database,Abstract,URL
41124695,"Exploring Patient Perspectives, Engagement, and Output Quality in Doctor-Supervised Use of Artificial Intelligence During Informed Consent Consultation With ChatGPT and Retrieval Augmented Generation (RAG): Quantitative Exploratory Study.","Donner S; Knauer P; Kienzle A; Dinneen J; Burger J; Perka C; Donner S",2025,2025 Oct 22,"J Med Internet Res",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41124695/
41118046,"Pyrimidine Derivative, (E)-N-[4-(4-Chlorophenyl)-6-(4-Methylphenyl)Pyrimidin-2-yl]-1-(Furan-2-yl)Methanimine, Named BN5 Ameliorates Cognitive Dysfunction and Regulates esr1 and esr2b Expression in Female In Vivo Zebrafish Alzheimer Model.","Aswinanand B; Palani KN; Santhanam SD; Ramamurthy K; Palaniappan S; Arasu MV; Guru A; Muthuramamoorthy M; Kumaradoss KM; Arockiaraj J",2025,2025 Oct 21,"J Neuroimmune Pharmacol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41118046/
41117867,"Minocycline inhibits microglial activation and mitigates compulsive and anxiety-like behaviors induced by a high-refined carbohydrate diet in male BALB/c mice.","Soares NP; Marçal AP; Oliveira AC; Briânis RC; Santos RPC; Ferreira AVM; de Aguiar DC",2025,2025 Oct 21,"Metab Brain Dis",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41117867/
41117093,"Atrial Fibrillation Screening: Burden or Benefit for Patients and the Healthcare System.","Senoo K",2025,2025 Oct 21,"J Cardiovasc Electrophysiol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41117093/
41115171,"AI chatbots versus human healthcare professionals: a systematic review and meta-analysis of empathy in patient care.","Howcroft A; Bennett-Weston A; Khan A; Griffiths J; Gay S; Howick J",2025,2025 Sep 22,"Br Med Bull",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41115171/
41112559,"Psychological ""effects"" of digital technology: a meta-analysis.","Lițan DE",2025,2025,"Front Psychol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41112559/
41112531,"Learner emotions in AI-assisted English as a second/foreign language learning: a systematic review of empirical studies.","Zhang S; Liu X",2025,2025,"Front Psychol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41112531/
41110674,"Roscovitine alleviates PTSD-like cognitive impairment by inhibiting CDK5-mediated Tau hyperphosphorylation.","Dong B; Chang M; Li K; Meng J; Zhang L; Xi K; Wei X; Cai M; Zhu G; Feng D",2025,2025 Nov,"Brain Res Bull",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41110674/
41105867,"Assessing the Usability of a Prescription-Based Mobile App for Patients With Panic Disorder and Its Management Console for Clinicians: Controlled User Study.","Ko Y; Lee J; Ham K; Cho Y; Shin YB; Min C; Kim K; Jang W; Jung H; Kim JJ",2025,2025 Oct 17,"JMIR Form Res",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41105867/
41099325,"AI Anxiety: A Web of Science-Based Bibliometric Analysis.","Akalin B; Alp F; Tapan B; Demirbas MB",2025,2025 Oct,"J Eval Clin Pract",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41099325/
41098434,"MentalChat16K: A Benchmark Dataset for Conversational Mental Health Assistance.","Xu J; Wei T; Hou B; Orzechowski P; Yang S; Jin R; Paulbeck R; Wagenaar J; Demiris G; Shen L",2025,2025 Aug,"KDD",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41098434/
41096149,"Construction and Initial Psychometric Validation of the Morana Scale: A Multidimensional Projective Tool Developed Using AI-Generated Illustrations.","Koweszko T; Kukulska N; Gierus J; Silczuk A",2025,2025 Oct 7,"J Clin Med",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41096149/
41094595,"The impact of perceived social support on anxiety and depression: the chain mediating effect of internet addiction and insomnia.","Guo J; Zhang W; Jia C; Zhang X; Ai L; Peng Y",2025,2025 Oct 15,"BMC Psychol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41094595/
41092926,"Burden of 375 diseases and injuries, risk-attributable burden of 88 risk factors, and healthy life expectancy in 204 countries and territories, including 660 subnational locations, 1990-2023: a systematic analysis for the Global Burden of Disease Study 2023.","GBD 2023 Disease and Injury and Risk Factor Collaborators",2025,2025 Oct 18,"Lancet",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41092926/
41091774,"A prospective single-masked, non-inferiority, parallel-group randomized controlled trial of the efficacy of a ChatGPT-based AI chatbot to improve Boston bowel preparation scores for colonoscopy preparation: A trial protocol.","Mohammad Azmi N; Abdul Jalal MI; Mohd Ashar SH; Mohd Nazri MI; Jie Y; Ganeson N; Augustine JK; Qian YS",2025,2025,"PLoS One",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41091774/
41091214,"Associations of dietary advanced glycation end products and the risk of depression and anxiety.","Zhang Y; He H; Hao R; Jiang F; Li X; Ma Z; Qin LQ; Chen GC; Yang HH; Wan Z",2025,2025 Oct 15,"Eur J Nutr",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41091214/
41089381,"Precision TMS through the integration of neuroimaging and machine learning: optimizing stimulation targets for personalized treatment.","Liu B; Hu C; Bao P",2025,2025,"Front Hum Neurosci",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41089381/
41088401,"Ranking factors across multiple domains in predicting adolescent mental health: a Bayesian machine learning approach.","Zhao S; Li X; Gao X; Lv Y; Cao Y; Mi G; Wang H; Niu L; Li Y",2025,2025 Oct 14,"Child Adolesc Psychiatry Ment Health",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41088401/
41088159,"Artificial intelligence in nursing practice: a qualitative study of nurses' perspectives on opportunities, challenges, and ethical implications.","Bodur G; Cakir H; Turan S; Seren AKH; Goktas P",2025,2025 Oct 14,"BMC Nurs",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41088159/
41086425,"Efficacy of a Smartphone-Based Digital Therapeutic (Anzeilax) in Generalized Anxiety Disorder: Randomized Controlled Trial.","Park C; Song H; Kim H; Kim E; Jo HJ; Kim JJ; Lee JH; Kim J",2025,2025 Oct 14,"J Med Internet Res",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41086425/
41086139,"Willingness to communicate with AI chatbots in English: the role of personality and trust among Chinese college students.","Ye L; Du J; He Z",2025,2025 Oct 14,"Disabil Rehabil Assist Technol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41086139/
41086045,"Characterizing Intersectional Stigma and Its Association With Mental Health Outcomes Among Sexual and Gender-Diverse Youth Assigned Male at Birth in the United States.","Tran JT; Choi SK; Hightow-Weidman LB; Muessig KE; Bauermeister JA",2025,2025 Oct,"AIDS Educ Prev",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41086045/
41082312,"The impact of social media on adolescent conformity: mechanisms, individual moderators, and implications for AI-Empowered assistive technologies.","Xiao B; Xing Q; Ye J; Nie Y",2025,2025 Oct 13,"Disabil Rehabil Assist Technol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41082312/
41080714,"A machine learning web application for screening social anxiety disorder based on participants' emotion regulation (ML-SAD).","Ahmadi Majd S; Parsaeian MR; Madani M; Moradi H; Mohammadi A",2025,2025,"Front Robot AI",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41080714/
41079691,"Artificial intelligence in nursing: a systematic review of attitudes, literacy, readiness, and adoption intentions among nursing students and practicing nurses.","El Arab RA; Alshakihs AH; Alabdulwahab SH; Almubarak YS; Alkhalifah SS; Abdrbo A; Hassanein S; Sagbakken M",2025,2025,"Front Digit Health",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41079691/
41075470,"Manufacturing beauty: How AI and Social media are redefining aesthetic norms in emerging digital cultures.","Hussain B; Aslam S; Imran A",2025,2025 Oct,"Acta Psychol (Amst)",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41075470/
41075300,"Dual-channel conduction modulated by digital literacy: examining technology shock awareness and informal digital learning through an AI-enabled human-computer interaction lens.","Sun H; Tang X; Jiang Y",2025,2025 Oct 11,"Disabil Rehabil Assist Technol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41075300/
41074116,"Social prescriptions for advancing resilience in kids (SPARK): study protocol for a randomized controlled trial.","Kempe S; Bennett S; MacLeod O; Mohamed N; Cloutier P; Muhl C; Hayes D; Mitsakakis N; Goldfield G; Racine N",2025,2025 Oct 10,"BMC Psychol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41074116/
41074113,"Digital positive affect intervention (PAI) versus self-monitoring placebo in the treatment of anxiety and depression: a two-arm randomized controlled trial (RCT).","Zainal NH; Rajendra SJ; Van Doren N; Salamanca-Sanabria A; Curtiss JE; Keng SL",2025,2025 Oct 10,"BMC Psychiatry",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41074113/
41073394,"Cannabinoid CB1 receptor in dopaminergic circuit from ventral tegmental area to nucleus accumbens links trait anxiety with reward learning.","Cui C; Luo G; Lei J; Shi Y; Yao Y; Ren K; Yang J; Li T; Li M; Peng X; Yang X; Du J; Chen S; Tian B; Zhang P",2025,2025 Oct 10,"Transl Psychiatry",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41073394/
41070110,"New Horizons in Higher Education: Examining the Mental Well-Being of Medical & Health Sciences Students Through the Use of Artificial Intelligence Based Chatbot Platforms in the United Arab Emirates - A Cross-Sectional Comparative Study.","Abdelaziz Rashad Dabou E; Magdi Ibrahim F; Faisal Haimour M; Saleh A; Mottershead R",2025,2025,"F1000Res",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41070110/
41066858,"Exploring the impact of artificial intelligence on English language teaching: A meta-analysis.","Ekizer FN",2025,2025 Oct,"Acta Psychol (Amst)",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41066858/
41062645,"Evaluating AI-Powered Applications for Enhancing Undergraduate Students' Metacognitive Strategies, Self-Determined Motivation, and Social Learning in English Language Education.","Zhai Y; Nezakatgoo B",2025,2025 Oct 8,"Sci Rep",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41062645/
41061597,"The phenotypic and genetic relationship between adolescent mental health and time spent on social media, gaming, and TV.","Frei E; Frei O; Jaholkowski P; Parker N; Parekh P; Shadrin AA; Hagen E; Bakken NR; Birkenæs V; Ask H; Andreassen OA; Smeland OB",2025,2025 Oct 2,"Psychiatry Res",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41061597/
41060923,"Translation and validation of the artificial intelligence anxiety scale in German.","Hajek A; Zwar L; Neumann A; Gyasi RM; Yon DK; Pengpid S; Peltzer K; König HH",2025,2025,"PLoS One",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41060923/
41055096,"Challenges in Implementing a Mobile AI Chatbot Intervention for Depression Among Youth on Psychiatric Waiting Lists: Randomized Controlled Study Termination Report.","Fujita J; Yano Y; Shinoda S; Sho N; Otsuki M; Suda A; Takayama M; Moroga T; Yamaguchi H; Ishii M; Miyazaki T",2025,2025 Sep 5,"JMIRx Med",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41055096/
41052960,"Pain, Emotions, Interoception, and Bodily Sensations in Patients With Endometriosis.","Pasternack S; Suvilehto J; Härkki P; Heikinheimo O; Sipilä R; Kalso E",2025,2025 Nov,"Eur J Pain",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41052960/
41051704,"Pharmacological Mechanisms of SLC6 Neurotransmitter Transporter Inhibition.","Bandyopadhyay D; Nayak SR; Penmatsa A",2025,2025,"Adv Neurobiol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41051704/
41050383,"Letter to Editor: Mental health after orchiectomy: Systematic review and strategic management.","Sumasto H; Luthfiyah S; Triwiyanto T; Wisnu NT",2025,2025,"Arab J Urol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41050383/
41048658,"Considerations and cautions for the integration of psilocybin into routine clinical care: a consensus statement from the US National Network of Depression Centers' Task Group on Psychedelics and Related Compounds.","Hosein MM; Reid MJ; Walser S; Charney S; Fonzo GA; Lewis BR; Yaden DB; Suppes T; Cordner ZA; Barrett FS",2025,2025 Nov,"EClinicalMedicine",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41048658/
41048407,"The experience of musculoskeletal symptoms among patients with breast cancer during aromatase inhibitor therapy: A qualitative study.","Cao Y; Jing F; Jiang L; Tian M; Qiu J; Tang L; Hu Y",2025,2025 Dec,"Asia Pac J Oncol Nurs",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41048407/
41047358,"Quality and Readability Analysis of Artificial Intelligence-Generated Medical Information Related to Prostate Cancer: A Cross-Sectional Study of ChatGPT and DeepSeek.","Luo Z; Lin C; Kim TH; Shin YS; Ahn ST",2025,2025 Sep 9,"World J Mens Health",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41047358/
41045132,"Systematic analysis of cutting-edge technology for the wellbeing and safety of older persons.","Elsheikh A; Othman A; Al-Thani D",2025,2025 Oct 4,"Disabil Rehabil Assist Technol",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41045132/
41043357,"AI-driven mixed-methods analysis of technology dependence: Personality-moderated pathways to Oral English anxiety in language learning.","Wang X; Lin S; Chen B; Zhang H",2025,2025 Oct,"Acta Psychol (Amst)",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41043357/
41040753,"Understanding Cancer-Related Pain: Pathophysiology, Classification, and Treatment Modalities.","Murari J; Sharma I; Atwal SA; Sharma A; Bandyopadhyay S; Shalini B; Kumar M",2025,2025 Sep,"Cureus",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41040753/
41037981,"Enhancing healthcare worker mental health via artificial intelligence-driven work process improvements: a scoping review.","Dave B; Martin P; David SS; Kumar S; Chakraborty T",2026,2026 Jan,"Int J Med Inform",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41037981/
41037309,"Factors Associated With Dizziness Among Patients With Vestibular Schwannoma.","Wilson T; Kallogjeri D; Sinks B; English L; Jiramongkolchai P; Shew M; Herzog J; Buchman C; Piccirillo J; Durakovic N",2025,2025 Nov 1,"JAMA Otolaryngol Head Neck Surg",0,PubMed,"",https://pubmed.ncbi.nlm.nih.gov/41037309/
105017702742,"PRISMA Review on the implementation of Machine Learning in education: Social challenges and opportunities in shaping the citizens of tomorrow","Reina-Parrado M.",2026,2026-07-16,"European Public and Social Innovation Review",0,Scopus,"",https://doi.org/10.31637/epsir-2026-1620
